count,sensor,date,time,day,month,high_tmp,low_tmp,high_prcp
1861,Melbourne Central,2013-11-18,21,Mon,Nov,not,not,none
376,Flinders Street Station Underpass,2013-11-18,22,Mon,Nov,not,not,none
1286,Melbourne Central,2013-11-18,22,Mon,Nov,not,not,none
210,Flinders Street Station Underpass,2013-11-18,23,Mon,Nov,not,not,none
631,Melbourne Central,2013-11-18,23,Mon,Nov,not,not,none
109,Flinders Street Station Underpass,2013-11-19,0,Tues,Nov,not,not,none
253,Melbourne Central,2013-11-19,0,Tues,Nov,not,not,none
62,Flinders Street Station Underpass,2013-11-19,1,Tues,Nov,not,not,none
122,Melbourne Central,2013-11-19,1,Tues,Nov,not,not,none
36,Flinders Street Station Underpass,2013-11-19,2,Tues,Nov,not,not,none
48,Melbourne Central,2013-11-19,2,Tues,Nov,not,not,none
22,Flinders Street Station Underpass,2013-11-19,3,Tues,Nov,not,not,none
40,Melbourne Central,2013-11-19,3,Tues,Nov,not,not,none
27,Flinders Street Station Underpass,2013-11-19,4,Tues,Nov,not,not,none
35,Melbourne Central,2013-11-19,4,Tues,Nov,not,not,none
103,Flinders Street Station Underpass,2013-11-19,5,Tues,Nov,not,not,none
81,Melbourne Central,2013-11-19,5,Tues,Nov,not,not,none
482,Flinders Street Station Underpass,2013-11-19,6,Tues,Nov,not,not,none
217,Melbourne Central,2013-11-19,6,Tues,Nov,not,not,none
1266,Flinders Street Station Underpass,2013-11-19,7,Tues,Nov,not,not,none
523,Melbourne Central,2013-11-19,7,Tues,Nov,not,not,none
2327,Flinders Street Station Underpass,2013-11-19,8,Tues,Nov,not,not,none
921,Melbourne Central,2013-11-19,8,Tues,Nov,not,not,none
1082,Flinders Street Station Underpass,2013-11-19,9,Tues,Nov,not,not,none
827,Melbourne Central,2013-11-19,9,Tues,Nov,not,not,none
834,Flinders Street Station Underpass,2013-11-19,10,Tues,Nov,not,not,none
1157,Melbourne Central,2013-11-19,10,Tues,Nov,not,not,none
1057,Flinders Street Station Underpass,2013-11-19,11,Tues,Nov,not,not,none
1631,Melbourne Central,2013-11-19,11,Tues,Nov,not,not,none
1852,Flinders Street Station Underpass,2013-11-19,12,Tues,Nov,not,not,none
2759,Melbourne Central,2013-11-19,12,Tues,Nov,not,not,none
1855,Flinders Street Station Underpass,2013-11-19,13,Tues,Nov,not,not,none
2787,Melbourne Central,2013-11-19,13,Tues,Nov,not,not,none
1309,Flinders Street Station Underpass,2013-11-19,14,Tues,Nov,not,not,none
2408,Melbourne Central,2013-11-19,14,Tues,Nov,not,not,none
1315,Flinders Street Station Underpass,2013-11-19,15,Tues,Nov,not,not,none
2401,Melbourne Central,2013-11-19,15,Tues,Nov,not,not,none
1600,Flinders Street Station Underpass,2013-11-19,16,Tues,Nov,not,not,none
2520,Melbourne Central,2013-11-19,16,Tues,Nov,not,not,none
2473,Flinders Street Station Underpass,2013-11-19,17,Tues,Nov,not,not,none
2501,Melbourne Central,2013-11-19,17,Tues,Nov,not,not,none
1484,Flinders Street Station Underpass,2013-11-19,18,Tues,Nov,not,not,none
2477,Melbourne Central,2013-11-19,18,Tues,Nov,not,not,none
1115,Flinders Street Station Underpass,2013-11-19,19,Tues,Nov,not,not,none
2210,Melbourne Central,2013-11-19,19,Tues,Nov,not,not,none
883,Flinders Street Station Underpass,2013-11-19,20,Tues,Nov,not,not,none
2070,Melbourne Central,2013-11-19,20,Tues,Nov,not,not,none
830,Flinders Street Station Underpass,2013-11-19,21,Tues,Nov,not,not,none
1966,Melbourne Central,2013-11-19,21,Tues,Nov,not,not,none
548,Flinders Street Station Underpass,2013-11-19,22,Tues,Nov,not,not,none
1288,Melbourne Central,2013-11-19,22,Tues,Nov,not,not,none
289,Flinders Street Station Underpass,2013-11-19,23,Tues,Nov,not,not,none
739,Melbourne Central,2013-11-19,23,Tues,Nov,not,not,none
139,Flinders Street Station Underpass,2013-11-20,0,Wed,Nov,not,not,none
300,Melbourne Central,2013-11-20,0,Wed,Nov,not,not,none
78,Flinders Street Station Underpass,2013-11-20,1,Wed,Nov,not,not,none
203,Melbourne Central,2013-11-20,1,Wed,Nov,not,not,none
16,Flinders Street Station Underpass,2013-11-20,2,Wed,Nov,not,not,none
101,Melbourne Central,2013-11-20,2,Wed,Nov,not,not,none
17,Flinders Street Station Underpass,2013-11-20,3,Wed,Nov,not,not,none
89,Melbourne Central,2013-11-20,3,Wed,Nov,not,not,none
25,Flinders Street Station Underpass,2013-11-20,4,Wed,Nov,not,not,none
45,Melbourne Central,2013-11-20,4,Wed,Nov,not,not,none
111,Flinders Street Station Underpass,2013-11-20,5,Wed,Nov,not,not,none
63,Melbourne Central,2013-11-20,5,Wed,Nov,not,not,none
460,Flinders Street Station Underpass,2013-11-20,6,Wed,Nov,not,not,none
216,Melbourne Central,2013-11-20,6,Wed,Nov,not,not,none
909,Flinders Street Station Underpass,2013-11-20,7,Wed,Nov,not,not,none
472,Melbourne Central,2013-11-20,7,Wed,Nov,not,not,none
2381,Flinders Street Station Underpass,2013-11-20,8,Wed,Nov,not,not,none
748,Melbourne Central,2013-11-20,8,Wed,Nov,not,not,none
1136,Flinders Street Station Underpass,2013-11-20,9,Wed,Nov,not,not,none
742,Melbourne Central,2013-11-20,9,Wed,Nov,not,not,none
793,Flinders Street Station Underpass,2013-11-20,10,Wed,Nov,not,not,none
1085,Melbourne Central,2013-11-20,10,Wed,Nov,not,not,none
989,Flinders Street Station Underpass,2013-11-20,11,Wed,Nov,not,not,none
1622,Melbourne Central,2013-11-20,11,Wed,Nov,not,not,none
1868,Flinders Street Station Underpass,2013-11-20,12,Wed,Nov,not,not,none
2507,Melbourne Central,2013-11-20,12,Wed,Nov,not,not,none
1711,Flinders Street Station Underpass,2013-11-20,13,Wed,Nov,not,not,none
2671,Melbourne Central,2013-11-20,13,Wed,Nov,not,not,none
1288,Flinders Street Station Underpass,2013-11-20,14,Wed,Nov,not,not,none
2466,Melbourne Central,2013-11-20,14,Wed,Nov,not,not,none
1240,Flinders Street Station Underpass,2013-11-20,15,Wed,Nov,not,not,none
2309,Melbourne Central,2013-11-20,15,Wed,Nov,not,not,none
1545,Flinders Street Station Underpass,2013-11-20,16,Wed,Nov,not,not,none
2176,Melbourne Central,2013-11-20,16,Wed,Nov,not,not,none
2302,Flinders Street Station Underpass,2013-11-20,17,Wed,Nov,not,not,none
2232,Melbourne Central,2013-11-20,17,Wed,Nov,not,not,none
1369,Flinders Street Station Underpass,2013-11-20,18,Wed,Nov,not,not,none
2116,Melbourne Central,2013-11-20,18,Wed,Nov,not,not,none
777,Flinders Street Station Underpass,2013-11-20,19,Wed,Nov,not,not,none
1833,Melbourne Central,2013-11-20,19,Wed,Nov,not,not,none
743,Flinders Street Station Underpass,2013-11-20,20,Wed,Nov,not,not,none
1697,Melbourne Central,2013-11-20,20,Wed,Nov,not,not,none
636,Flinders Street Station Underpass,2013-11-20,21,Wed,Nov,not,not,none
1540,Melbourne Central,2013-11-20,21,Wed,Nov,not,not,none
424,Flinders Street Station Underpass,2013-11-20,22,Wed,Nov,not,not,none
1113,Melbourne Central,2013-11-20,22,Wed,Nov,not,not,none
288,Flinders Street Station Underpass,2013-11-20,23,Wed,Nov,not,not,none
634,Melbourne Central,2013-11-20,23,Wed,Nov,not,not,none
126,Flinders Street Station Underpass,2013-11-21,0,Thurs,Nov,not,not,none
198,Melbourne Central,2013-11-21,0,Thurs,Nov,not,not,none
54,Flinders Street Station Underpass,2013-11-21,1,Thurs,Nov,not,not,none
106,Melbourne Central,2013-11-21,1,Thurs,Nov,not,not,none
21,Flinders Street Station Underpass,2013-11-21,2,Thurs,Nov,not,not,none
105,Melbourne Central,2013-11-21,2,Thurs,Nov,not,not,none
27,Flinders Street Station Underpass,2013-11-21,3,Thurs,Nov,not,not,none
28,Melbourne Central,2013-11-21,3,Thurs,Nov,not,not,none
33,Flinders Street Station Underpass,2013-11-21,4,Thurs,Nov,not,not,none
26,Melbourne Central,2013-11-21,4,Thurs,Nov,not,not,none
95,Flinders Street Station Underpass,2013-11-21,5,Thurs,Nov,not,not,none
65,Melbourne Central,2013-11-21,5,Thurs,Nov,not,not,none
492,Flinders Street Station Underpass,2013-11-21,6,Thurs,Nov,not,not,none
143,Melbourne Central,2013-11-21,6,Thurs,Nov,not,not,none
1217,Flinders Street Station Underpass,2013-11-21,7,Thurs,Nov,not,not,none
319,Melbourne Central,2013-11-21,7,Thurs,Nov,not,not,none
2236,Flinders Street Station Underpass,2013-11-21,8,Thurs,Nov,not,not,none
788,Melbourne Central,2013-11-21,8,Thurs,Nov,not,not,none
1127,Flinders Street Station Underpass,2013-11-21,9,Thurs,Nov,not,not,none
921,Melbourne Central,2013-11-21,9,Thurs,Nov,not,not,none
852,Flinders Street Station Underpass,2013-11-21,10,Thurs,Nov,not,not,none
1272,Melbourne Central,2013-11-21,10,Thurs,Nov,not,not,none
1027,Flinders Street Station Underpass,2013-11-21,11,Thurs,Nov,not,not,none
1571,Melbourne Central,2013-11-21,11,Thurs,Nov,not,not,none
1847,Flinders Street Station Underpass,2013-11-21,12,Thurs,Nov,not,not,none
2783,Melbourne Central,2013-11-21,12,Thurs,Nov,not,not,none
2055,Flinders Street Station Underpass,2013-11-21,13,Thurs,Nov,not,not,none
3158,Melbourne Central,2013-11-21,13,Thurs,Nov,not,not,none
1393,Flinders Street Station Underpass,2013-11-21,14,Thurs,Nov,not,not,none
2918,Melbourne Central,2013-11-21,14,Thurs,Nov,not,not,none
1362,Flinders Street Station Underpass,2013-11-21,15,Thurs,Nov,not,not,none
3039,Melbourne Central,2013-11-21,15,Thurs,Nov,not,not,none
1581,Flinders Street Station Underpass,2013-11-21,16,Thurs,Nov,not,not,none
2948,Melbourne Central,2013-11-21,16,Thurs,Nov,not,not,none
2620,Flinders Street Station Underpass,2013-11-21,17,Thurs,Nov,not,not,none
3094,Melbourne Central,2013-11-21,17,Thurs,Nov,not,not,none
1625,Flinders Street Station Underpass,2013-11-21,18,Thurs,Nov,not,not,none
2974,Melbourne Central,2013-11-21,18,Thurs,Nov,not,not,none
1093,Flinders Street Station Underpass,2013-11-21,19,Thurs,Nov,not,not,none
2524,Melbourne Central,2013-11-21,19,Thurs,Nov,not,not,none
1017,Flinders Street Station Underpass,2013-11-21,20,Thurs,Nov,not,not,none
2381,Melbourne Central,2013-11-21,20,Thurs,Nov,not,not,none
920,Flinders Street Station Underpass,2013-11-21,21,Thurs,Nov,not,not,none
2560,Melbourne Central,2013-11-21,21,Thurs,Nov,not,not,none
581,Flinders Street Station Underpass,2013-11-21,22,Thurs,Nov,not,not,none
2007,Melbourne Central,2013-11-21,22,Thurs,Nov,not,not,none
367,Flinders Street Station Underpass,2013-11-21,23,Thurs,Nov,not,not,none
1198,Melbourne Central,2013-11-21,23,Thurs,Nov,not,not,none
139,Flinders Street Station Underpass,2013-11-22,0,Fri,Nov,not,not,none
533,Melbourne Central,2013-11-22,0,Fri,Nov,not,not,none
84,Flinders Street Station Underpass,2013-11-22,1,Fri,Nov,not,not,none
351,Melbourne Central,2013-11-22,1,Fri,Nov,not,not,none
72,Flinders Street Station Underpass,2013-11-22,2,Fri,Nov,not,not,none
204,Melbourne Central,2013-11-22,2,Fri,Nov,not,not,none
61,Flinders Street Station Underpass,2013-11-22,3,Fri,Nov,not,not,none
146,Melbourne Central,2013-11-22,3,Fri,Nov,not,not,none
44,Flinders Street Station Underpass,2013-11-22,4,Fri,Nov,not,not,none
98,Melbourne Central,2013-11-22,4,Fri,Nov,not,not,none
119,Flinders Street Station Underpass,2013-11-22,5,Fri,Nov,not,not,none
86,Melbourne Central,2013-11-22,5,Fri,Nov,not,not,none
514,Flinders Street Station Underpass,2013-11-22,6,Fri,Nov,not,not,none
209,Melbourne Central,2013-11-22,6,Fri,Nov,not,not,none
1117,Flinders Street Station Underpass,2013-11-22,7,Fri,Nov,not,not,none
411,Melbourne Central,2013-11-22,7,Fri,Nov,not,not,none
2314,Flinders Street Station Underpass,2013-11-22,8,Fri,Nov,not,not,none
784,Melbourne Central,2013-11-22,8,Fri,Nov,not,not,none
1182,Flinders Street Station Underpass,2013-11-22,9,Fri,Nov,not,not,none
827,Melbourne Central,2013-11-22,9,Fri,Nov,not,not,none
905,Flinders Street Station Underpass,2013-11-22,10,Fri,Nov,not,not,none
1080,Melbourne Central,2013-11-22,10,Fri,Nov,not,not,none
1235,Flinders Street Station Underpass,2013-11-22,11,Fri,Nov,not,not,none
1576,Melbourne Central,2013-11-22,11,Fri,Nov,not,not,none
2032,Flinders Street Station Underpass,2013-11-22,12,Fri,Nov,not,not,none
2790,Melbourne Central,2013-11-22,12,Fri,Nov,not,not,none
2180,Flinders Street Station Underpass,2013-11-22,13,Fri,Nov,not,not,none
2914,Melbourne Central,2013-11-22,13,Fri,Nov,not,not,none
1703,Flinders Street Station Underpass,2013-11-22,14,Fri,Nov,not,not,none
2623,Melbourne Central,2013-11-22,14,Fri,Nov,not,not,none
1596,Flinders Street Station Underpass,2013-11-22,15,Fri,Nov,not,not,none
2722,Melbourne Central,2013-11-22,15,Fri,Nov,not,not,none
1851,Flinders Street Station Underpass,2013-11-22,16,Fri,Nov,not,not,none
2678,Melbourne Central,2013-11-22,16,Fri,Nov,not,not,none
2642,Flinders Street Station Underpass,2013-11-22,17,Fri,Nov,not,not,none
3114,Melbourne Central,2013-11-22,17,Fri,Nov,not,not,none
1730,Flinders Street Station Underpass,2013-11-22,18,Fri,Nov,not,not,none
3007,Melbourne Central,2013-11-22,18,Fri,Nov,not,not,none
1495,Flinders Street Station Underpass,2013-11-22,19,Fri,Nov,not,not,none
2876,Melbourne Central,2013-11-22,19,Fri,Nov,not,not,none
1193,Flinders Street Station Underpass,2013-11-22,20,Fri,Nov,not,not,none
2740,Melbourne Central,2013-11-22,20,Fri,Nov,not,not,none
1176,Flinders Street Station Underpass,2013-11-22,21,Fri,Nov,not,not,none
3039,Melbourne Central,2013-11-22,21,Fri,Nov,not,not,none
924,Flinders Street Station Underpass,2013-11-22,22,Fri,Nov,not,not,none
2324,Melbourne Central,2013-11-22,22,Fri,Nov,not,not,none
771,Flinders Street Station Underpass,2013-11-22,23,Fri,Nov,not,not,none
2033,Melbourne Central,2013-11-22,23,Fri,Nov,not,not,none
560,Flinders Street Station Underpass,2013-11-23,0,Sat,Nov,not,not,none
1223,Melbourne Central,2013-11-23,0,Sat,Nov,not,not,none
233,Flinders Street Station Underpass,2013-11-23,1,Sat,Nov,not,not,none
740,Melbourne Central,2013-11-23,1,Sat,Nov,not,not,none
179,Flinders Street Station Underpass,2013-11-23,2,Sat,Nov,not,not,none
367,Melbourne Central,2013-11-23,2,Sat,Nov,not,not,none
83,Flinders Street Station Underpass,2013-11-23,3,Sat,Nov,not,not,none
244,Melbourne Central,2013-11-23,3,Sat,Nov,not,not,none
82,Flinders Street Station Underpass,2013-11-23,4,Sat,Nov,not,not,none
114,Melbourne Central,2013-11-23,4,Sat,Nov,not,not,none
49,Flinders Street Station Underpass,2013-11-23,5,Sat,Nov,not,not,none
73,Melbourne Central,2013-11-23,5,Sat,Nov,not,not,none
121,Flinders Street Station Underpass,2013-11-23,6,Sat,Nov,not,not,none
119,Melbourne Central,2013-11-23,6,Sat,Nov,not,not,none
135,Flinders Street Station Underpass,2013-11-23,7,Sat,Nov,not,not,none
63,Melbourne Central,2013-11-23,7,Sat,Nov,not,not,none
252,Flinders Street Station Underpass,2013-11-23,8,Sat,Nov,not,not,none
101,Melbourne Central,2013-11-23,8,Sat,Nov,not,not,none
621,Flinders Street Station Underpass,2013-11-23,9,Sat,Nov,not,not,none
209,Melbourne Central,2013-11-23,9,Sat,Nov,not,not,none
933,Flinders Street Station Underpass,2013-11-23,10,Sat,Nov,not,not,none
366,Melbourne Central,2013-11-23,10,Sat,Nov,not,not,none
1143,Flinders Street Station Underpass,2013-11-23,11,Sat,Nov,not,not,none
679,Melbourne Central,2013-11-23,11,Sat,Nov,not,not,none
1234,Flinders Street Station Underpass,2013-11-23,12,Sat,Nov,not,not,none
1118,Melbourne Central,2013-11-23,12,Sat,Nov,not,not,none
1359,Flinders Street Station Underpass,2013-11-23,13,Sat,Nov,not,not,none
1565,Melbourne Central,2013-11-23,13,Sat,Nov,not,not,none
1368,Flinders Street Station Underpass,2013-11-23,14,Sat,Nov,not,not,none
1591,Melbourne Central,2013-11-23,14,Sat,Nov,not,not,none
1389,Flinders Street Station Underpass,2013-11-23,15,Sat,Nov,not,not,none
1768,Melbourne Central,2013-11-23,15,Sat,Nov,not,not,none
1408,Flinders Street Station Underpass,2013-11-23,16,Sat,Nov,not,not,none
1693,Melbourne Central,2013-11-23,16,Sat,Nov,not,not,none
1466,Flinders Street Station Underpass,2013-11-23,17,Sat,Nov,not,not,none
1974,Melbourne Central,2013-11-23,17,Sat,Nov,not,not,none
1281,Flinders Street Station Underpass,2013-11-23,18,Sat,Nov,not,not,none
2516,Melbourne Central,2013-11-23,18,Sat,Nov,not,not,none
936,Flinders Street Station Underpass,2013-11-23,19,Sat,Nov,not,not,none
2431,Melbourne Central,2013-11-23,19,Sat,Nov,not,not,none
959,Flinders Street Station Underpass,2013-11-23,20,Sat,Nov,not,not,none
2306,Melbourne Central,2013-11-23,20,Sat,Nov,not,not,none
934,Flinders Street Station Underpass,2013-11-23,21,Sat,Nov,not,not,none
2303,Melbourne Central,2013-11-23,21,Sat,Nov,not,not,none
720,Flinders Street Station Underpass,2013-11-23,22,Sat,Nov,not,not,none
1821,Melbourne Central,2013-11-23,22,Sat,Nov,not,not,none
643,Flinders Street Station Underpass,2013-11-23,23,Sat,Nov,not,not,none
1311,Melbourne Central,2013-11-23,23,Sat,Nov,not,not,none
455,Flinders Street Station Underpass,2013-11-24,0,Sun,Nov,not,not,none
1005,Melbourne Central,2013-11-24,0,Sun,Nov,not,not,none
276,Flinders Street Station Underpass,2013-11-24,1,Sun,Nov,not,not,none
605,Melbourne Central,2013-11-24,1,Sun,Nov,not,not,none
196,Flinders Street Station Underpass,2013-11-24,2,Sun,Nov,not,not,none
368,Melbourne Central,2013-11-24,2,Sun,Nov,not,not,none
139,Flinders Street Station Underpass,2013-11-24,3,Sun,Nov,not,not,none
201,Melbourne Central,2013-11-24,3,Sun,Nov,not,not,none
74,Flinders Street Station Underpass,2013-11-24,4,Sun,Nov,not,not,none
102,Melbourne Central,2013-11-24,4,Sun,Nov,not,not,none
37,Flinders Street Station Underpass,2013-11-24,5,Sun,Nov,not,not,none
62,Melbourne Central,2013-11-24,5,Sun,Nov,not,not,none
61,Flinders Street Station Underpass,2013-11-24,6,Sun,Nov,not,not,none
76,Melbourne Central,2013-11-24,6,Sun,Nov,not,not,none
116,Flinders Street Station Underpass,2013-11-24,7,Sun,Nov,not,not,none
116,Melbourne Central,2013-11-24,7,Sun,Nov,not,not,none
204,Flinders Street Station Underpass,2013-11-24,8,Sun,Nov,not,not,none
348,Melbourne Central,2013-11-24,8,Sun,Nov,not,not,none
461,Flinders Street Station Underpass,2013-11-24,9,Sun,Nov,not,not,none
503,Melbourne Central,2013-11-24,9,Sun,Nov,not,not,none
661,Flinders Street Station Underpass,2013-11-24,10,Sun,Nov,not,not,none
946,Melbourne Central,2013-11-24,10,Sun,Nov,not,not,none
929,Flinders Street Station Underpass,2013-11-24,11,Sun,Nov,not,not,none
1418,Melbourne Central,2013-11-24,11,Sun,Nov,not,not,none
1105,Flinders Street Station Underpass,2013-11-24,12,Sun,Nov,not,not,none
2167,Melbourne Central,2013-11-24,12,Sun,Nov,not,not,none
1270,Flinders Street Station Underpass,2013-11-24,13,Sun,Nov,not,not,none
2750,Melbourne Central,2013-11-24,13,Sun,Nov,not,not,none
1216,Flinders Street Station Underpass,2013-11-24,14,Sun,Nov,not,not,none
2680,Melbourne Central,2013-11-24,14,Sun,Nov,not,not,none
1303,Flinders Street Station Underpass,2013-11-24,15,Sun,Nov,not,not,none
2664,Melbourne Central,2013-11-24,15,Sun,Nov,not,not,none
1285,Flinders Street Station Underpass,2013-11-24,16,Sun,Nov,not,not,none
2592,Melbourne Central,2013-11-24,16,Sun,Nov,not,not,none
1132,Flinders Street Station Underpass,2013-11-24,17,Sun,Nov,not,not,none
2265,Melbourne Central,2013-11-24,17,Sun,Nov,not,not,none
1011,Flinders Street Station Underpass,2013-11-24,18,Sun,Nov,not,not,none
2123,Melbourne Central,2013-11-24,18,Sun,Nov,not,not,none
782,Flinders Street Station Underpass,2013-11-24,19,Sun,Nov,not,not,none
1852,Melbourne Central,2013-11-24,19,Sun,Nov,not,not,none
714,Flinders Street Station Underpass,2013-11-24,20,Sun,Nov,not,not,none
1647,Melbourne Central,2013-11-24,20,Sun,Nov,not,not,none
548,Flinders Street Station Underpass,2013-11-24,21,Sun,Nov,not,not,none
1538,Melbourne Central,2013-11-24,21,Sun,Nov,not,not,none
486,Flinders Street Station Underpass,2013-11-24,22,Sun,Nov,not,not,none
987,Melbourne Central,2013-11-24,22,Sun,Nov,not,not,none
274,Flinders Street Station Underpass,2013-11-24,23,Sun,Nov,not,not,none
447,Melbourne Central,2013-11-24,23,Sun,Nov,not,not,none
106,Flinders Street Station Underpass,2013-11-25,0,Mon,Nov,not,not,none
201,Melbourne Central,2013-11-25,0,Mon,Nov,not,not,none
48,Flinders Street Station Underpass,2013-11-25,1,Mon,Nov,not,not,none
99,Melbourne Central,2013-11-25,1,Mon,Nov,not,not,none
54,Flinders Street Station Underpass,2013-11-25,2,Mon,Nov,not,not,none
57,Melbourne Central,2013-11-25,2,Mon,Nov,not,not,none
14,Flinders Street Station Underpass,2013-11-25,3,Mon,Nov,not,not,none
27,Melbourne Central,2013-11-25,3,Mon,Nov,not,not,none
41,Flinders Street Station Underpass,2013-11-25,4,Mon,Nov,not,not,none
39,Melbourne Central,2013-11-25,4,Mon,Nov,not,not,none
123,Flinders Street Station Underpass,2013-11-25,5,Mon,Nov,not,not,none
71,Melbourne Central,2013-11-25,5,Mon,Nov,not,not,none
457,Flinders Street Station Underpass,2013-11-25,6,Mon,Nov,not,not,none
